draw_date,draw_num,winning_numbers,mega_ball,mega_ball_mod2,multiplier,pick5_1,pick5_1_zscore,pick5_2,pick5_2_zscore,pick5_3,pick5_3_zscore,pick5_4,pick5_4_zscore,pick5_5,pick5_5_zscore,pick5_sum,pick5_sum_zscore,pick5_mod2_sum
2018-11-02,88,03 23 28 46 62,16,0,2,3,-0.9335451575469498,23,0.019331185531881245,28,-0.5007118606294351,46,-0.03093453843026567,62,0.3420392180917791,162,-0.2559523919509485,2
2018-10-30,87,20 31 39 46 49,23,1,2,20,1.0181382462567057,31,0.7017843934702973,39,0.35375764251773445,46,-0.03093453843026567,49,-0.928392163391972,185,0.2678045058342127,3
2018-10-26,86,01 28 61 62 63,5,1,4,1,-1.1631549697591446,28,0.44586444049339125,61,2.0626966488120737,62,1.2418007569863894,63,0.4397647089751446,215,0.9509656768583361,3
2018-10-23,85,05 28 62 65 70,5,1,3,5,-0.703935345334755,28,0.44586444049339125,62,2.1403756945527252,65,1.4804386248770123,70,1.1238431451587028,230,1.2925462623703978,2
2018-10-19,84,15 23 53 65 70,7,1,2,15,0.44411371572621877,23,0.019331185531881245,53,1.4412642828868594,65,1.4804386248770123,70,1.1238431451587028,226,1.2014581062338479,4
2018-10-16,83,03 45 49 61 69,9,1,5,3,-0.9335451575469498,45,1.8960775073625253,49,1.1305480999242523,61,1.1622548010228484,69,1.0261176542753374,227,1.2242301452679853,5
2018-10-12,82,04 24 46 61 70,7,1,3,4,-0.8187402514408524,24,0.10463783652418325,46,0.8975109627022969,61,1.1622548010228484,70,1.1238431451587028,205,0.7232452865169616,1
2018-10-09,81,20 22 39 54 60,18,0,3,20,1.0181382462567057,22,-0.06597546546042075,39,0.35375764251773445,54,0.6054331092780618,60,0.1465882363250482,195,0.49552489617558715,1
2018-10-05,80,27 28 32 41 69,12,0,2,27,1.8217725889993872,28,0.44586444049339125,32,-0.18999567766682798,41,-0.42866431824797036,69,1.0261176542753374,197,0.541068974243862,3
2018-10-02,79,02 22 29 31 34,1,1,3,2,-1.0483500636530472,22,-0.06597546546042075,29,-0.4230328148887833,31,-1.2241238778833798,34,-2.394274526642454,118,-1.257922109452996,2
2018-09-28,78,39 45 52 56 59,15,1,3,39,3.199431462272556,45,1.8960775073625253,52,1.3635852371462076,56,0.7645250212051438,59,0.04886274544168273,251,1.770759082087284,3
2018-09-25,77,08 16 32 48 61,12,0,2,8,-0.35952062701646287,16,-0.5778153714142328,32,-0.18999567766682798,48,0.12815737349681622,61,0.24431372720841366,165,-0.18763627484853618,1
2018-09-21,76,01 02 11 52 64,9,1,4,1,-1.1631549697591446,2,-1.7721084853064608,11,-1.8212556382205154,52,0.44634119735098,64,0.5374901998585101,130,-0.9846576410433467,2
2018-09-18,75,31 32 43 63 68,17,1,2,31,2.280992213423777,32,0.7870910444625993,43,0.6644738254803416,63,1.3213467129499303,68,0.928392163391972,237,1.4519505356093598,3
2018-09-14,74,23 30 40 43 66,13,1,4,23,1.3625529645749979,30,0.6164777424779952,40,0.43143668825838627,43,-0.26957240632088847,66,0.732941181625241,202,0.6549291694145493,2
2018-09-11,73,15 30 51 62 67,19,1,2,15,0.44411371572621877,30,0.6164777424779952,51,1.2859061914055558,62,1.2418007569863894,67,0.8306666725086065,225,1.1786860671997106,3
2018-09-07,72,08 10 41 54 68,10,0,2,8,-0.35952062701646287,10,-1.0896552773680448,41,0.509115733999038,54,0.6054331092780618,68,0.928392163391972,181,0.17671634969766295,1
2018-09-04,71,02 07 25 35 44,3,1,3,2,-1.0483500636530472,7,-1.3455752303449509,25,-0.7337489978513905,35,-0.905940054029216,44,-1.4170196178087993,113,-1.3717823046236832,3
2018-08-31,70,07 18 29 32 45,17,1,3,7,-0.4743255331225602,18,-0.4072020694296288,29,-0.4230328148887833,32,-1.1445779219198389,45,-1.3192941269254337,131,-0.9618856020092094,3
2018-08-28,69,03 20 33 34 41,20,0,3,3,-0.9335451575469498,20,-0.23658876744502477,33,-0.1123166319261762,34,-0.9854860099927569,41,-1.7101960904588955,131,-0.9618856020092094,3
2018-08-24,68,01 06 13 18 49,8,0,2,1,-1.1631549697591446,6,-1.4308818813372528,13,-1.6658975467392119,18,-2.258221305409412,49,-0.928392163391972,87,-1.963855319511257,3
2018-08-21,67,14 16 19 38 57,11,1,3,14,0.3293088096201214,16,-0.5778153714142328,19,-1.199823272295301,38,-0.6673021861385932,57,-0.1465882363250482,144,-0.6658490945654225,2
2018-08-17,66,01 31 32 47 56,3,1,2,1,-1.1631549697591446,31,0.7017843934702973,32,-0.18999567766682798,47,0.04861141753327527,56,-0.24431372720841366,167,-0.14209219678026128,3
2018-08-14,65,11 26 44 45 46,11,1,2,11,-0.015105908698170729,26,0.27525113850878724,44,0.7421528712209934,45,-0.11048049439380661,46,-1.2215686360420683,172,-0.028232001609574064,2
2018-08-10,64,01 03 12 22 42,6,0,5,1,-1.1631549697591446,3,-1.6868018343141589,12,-1.7435765924798636,22,-1.9400374815552481,42,-1.6124705995755302,80,-2.123259592750219,2
2018-08-07,63,02 13 15 21 62,2,0,5,2,-1.0483500636530472,13,-0.8337353243911387,15,-1.5105394552579083,21,-2.019583437518789,62,0.3420392180917791,113,-1.3717823046236832,3
2018-08-03,62,09 28 30 54 60,2,0,2,9,-0.24471572091036548,28,0.44586444049339125,30,-0.34535376914813154,54,0.6054331092780618,60,0.1465882363250482,181,0.17671634969766295,1
2018-07-31,61,12 15 35 64 69,9,1,2,12,0.09969899740792665,15,-0.6631220224065347,35,0.04304145955512735,64,1.4008926689134713,69,1.0261176542753374,195,0.49552489617558715,3
2018-07-27,60,01 32 40 49 63,20,0,3,1,-1.1631549697591446,32,0.7870910444625993,40,0.43143668825838627,49,0.20770332946035716,63,0.4397647089751446,185,0.2678045058342127,3
2018-07-24,59,01 02 04 19 29,20,0,3,1,-1.1631549697591446,2,-1.7721084853064608,4,-2.365008958405078,19,-2.178675349445871,29,-2.8829019810592813,55,-2.692560568603655,3
2018-07-20,58,01 14 30 44 62,1,1,2,1,-1.1631549697591446,14,-0.7484286733988368,30,-0.34535376914813154,44,-0.19002645035734755,62,0.3420392180917791,151,-0.5064448213264604,1
2018-07-17,57,40 41 61 66 67,12,0,5,40,3.314236368378653,41,1.5548509033933173,61,2.0626966488120737,66,1.559984580840553,67,0.8306666725086065,275,2.317288018906583,3
2018-07-13,56,21 22 39 59 68,2,0,2,21,1.132943152362803,22,-0.06597546546042075,39,0.35375764251773445,59,1.0031628890957665,68,0.928392163391972,209,0.8143334426535114,3
2018-07-10,55,01 17 28 56 70,14,0,3,1,-1.1631549697591446,17,-0.4925087204219308,28,-0.5007118606294351,56,0.7645250212051438,70,1.1238431451587028,172,-0.028232001609574064,2
2018-07-06,54,02 10 46 50 56,16,0,3,2,-1.0483500636530472,10,-1.0896552773680448,46,0.8975109627022969,50,0.2872492854238981,56,-0.24431372720841366,164,-0.21040831388267361,0
2018-07-03,53,13 35 45 49 68,23,1,2,13,0.214503903514024,35,1.0430109974395052,45,0.8198319169616451,49,0.20770332946035716,68,0.928392163391972,210,0.8371054816876489,4
2018-06-29,52,02 32 47 49 68,23,1,4,2,-1.0483500636530472,32,0.7870910444625993,47,0.9751900084429487,49,0.20770332946035716,68,0.928392163391972,198,0.5638410132779995,2
2018-06-26,51,17 25 29 39 60,19,1,2,17,0.6737235279384135,25,0.18994448751648524,29,-0.4230328148887833,39,-0.5877562301750523,60,0.1465882363250482,170,-0.07377607967784895,4
2018-06-22,50,02 06 11 27 44,20,0,2,2,-1.0483500636530472,6,-1.4308818813372528,11,-1.8212556382205154,27,-1.5423077017375435,44,-1.4170196178087993,90,-1.8955392024088447,2
2018-06-19,49,11 13 28 65 70,14,0,3,11,-0.015105908698170729,13,-0.8337353243911387,28,-0.5007118606294351,65,1.4804386248770123,70,1.1238431451587028,187,0.3133485839024876,3
2018-06-15,48,01 11 37 47 51,6,0,2,1,-1.1631549697591446,11,-1.0043486263757428,37,0.1983995510364309,47,0.04861141753327527,51,-0.732941181625241,147,-0.5975329774630102,5
2018-06-12,47,01 03 05 08 70,3,1,2,1,-1.1631549697591446,3,-1.6868018343141589,5,-2.287329912664426,8,-3.0536808650448215,70,1.1238431451587028,87,-1.963855319511257,3
2018-06-08,46,14 30 33 44 56,13,1,2,14,0.3293088096201214,30,0.6164777424779952,33,-0.1123166319261762,44,-0.19002645035734755,56,-0.24431372720841366,177,0.08562819356111316,1
2018-06-05,45,22 33 41 48 52,4,0,2,22,1.2477480584689005,33,0.8723976954549013,41,0.509115733999038,48,0.12815737349681622,52,-0.6352156907418756,196,0.5182969352097246,2
2018-06-01,44,05 24 52 62 66,17,1,3,5,-0.703935345334755,24,0.10463783652418325,52,1.3635852371462076,62,1.2418007569863894,66,0.732941181625241,209,0.8143334426535114,1
2018-05-29,43,02 11 55 58 67,2,0,3,2,-1.0483500636530472,11,-1.0043486263757428,55,1.596622374368163,58,0.9236169331322256,67,0.8306666725086065,193,0.4499808181073123,3
2018-05-25,42,11 14 51 64 68,25,1,4,11,-0.015105908698170729,14,-0.7484286733988368,51,1.2859061914055558,64,1.4008926689134713,68,0.928392163391972,208,0.791561403619374,2
2018-05-22,41,16 17 21 36 48,9,1,3,16,0.5589186218323161,17,-0.4925087204219308,21,-1.0444651808139975,36,-0.8263940980656751,48,-1.0261176542753374,138,-0.8024813287702472,2
2018-05-18,40,09 26 53 64 66,11,1,2,9,-0.24471572091036548,26,0.27525113850878724,53,1.4412642828868594,64,1.4008926689134713,66,0.732941181625241,218,1.0192817939607484,2
2018-05-15,39,21 34 44 49 61,21,1,2,21,1.132943152362803,34,0.9577043464472033,44,0.7421528712209934,49,0.20770332946035716,61,0.24431372720841366,209,0.8143334426535114,3
2018-05-11,38,14 38 40 53 70,22,0,3,14,0.3293088096201214,38,1.2989309504164113,40,0.43143668825838627,53,0.525887153314521,70,1.1238431451587028,215,0.9509656768583361,1
2018-05-08,37,08 15 39 64 67,13,1,2,8,-0.35952062701646287,15,-0.6631220224065347,39,0.35375764251773445,64,1.4008926689134713,67,0.8306666725086065,193,0.4499808181073123,3
2018-05-04,36,04 05 10 12 18,21,1,4,4,-0.8187402514408524,5,-1.5161885323295548,10,-1.8989346839611672,12,-2.7354970411906576,18,-3.9578823807763013,49,-2.8291928028084796,1
2018-05-01,35,02 07 20 55 70,1,1,4,2,-1.0483500636530472,7,-1.3455752303449509,20,-1.1221442265546493,55,0.6849790652416028,70,1.1238431451587028,154,-0.4381287042240481,2
2018-04-27,34,02 29 38 63 66,11,1,2,2,-1.0483500636530472,29,0.5311710914856933,38,0.2760785967770827,63,1.3213467129499303,66,0.732941181625241,198,0.5638410132779995,2
2018-04-24,33,03 19 31 32 48,10,0,3,3,-0.9335451575469498,19,-0.3218954184373268,31,-0.2676747234074798,32,-1.1445779219198389,48,-1.0261176542753374,133,-0.9163415239409344,3
2018-04-20,32,01 15 18 32 45,4,0,2,1,-1.1631549697591446,15,-0.6631220224065347,18,-1.2775023180359528,32,-1.1445779219198389,45,-1.3192941269254337,111,-1.4173263826919582,3
2018-04-17,31,12 34 44 47 65,22,0,4,12,0.09969899740792665,34,0.9577043464472033,44,0.7421528712209934,47,0.04861141753327527,65,0.6352156907418756,202,0.6549291694145493,2
2018-04-13,30,08 09 32 42 59,10,0,4,8,-0.35952062701646287,9,-1.1749619283603467,32,-0.18999567766682798,42,-0.34911836228442944,59,0.04886274544168273,150,-0.5292168603605979,2
2018-04-10,29,05 13 31 43 53,20,0,2,5,-0.703935345334755,13,-0.8337353243911387,31,-0.2676747234074798,43,-0.26957240632088847,53,-0.5374901998585101,145,-0.643077055531285,5
2018-04-06,28,16 33 51 54 67,20,0,4,16,0.5589186218323161,33,0.8723976954549013,51,1.2859061914055558,54,0.6054331092780618,67,0.8306666725086065,221,1.0875979110631608,3
2018-04-03,27,04 29 39 42 62,14,0,2,4,-0.8187402514408524,29,0.5311710914856933,39,0.35375764251773445,42,-0.34911836228442944,62,0.3420392180917791,176,0.06285615452697571,2
2018-03-30,26,11 28 31 46 59,1,1,3,11,-0.015105908698170729,28,0.44586444049339125,31,-0.2676747234074798,46,-0.03093453843026567,59,0.04886274544168273,175,0.040084115492838274,3
2018-03-27,25,07 25 43 56 59,13,1,3,7,-0.4743255331225602,25,0.18994448751648524,43,0.6644738254803416,56,0.7645250212051438,59,0.04886274544168273,190,0.38166470100489996,4
2018-03-23,24,04 08 23 53 59,17,1,3,4,-0.8187402514408524,8,-1.2602685793526487,23,-0.889107089332694,53,0.525887153314521,59,0.04886274544168273,147,-0.5975329774630102,3
2018-03-20,23,14 38 51 64 70,9,1,3,14,0.3293088096201214,38,1.2989309504164113,51,1.2859061914055558,64,1.4008926689134713,70,1.1238431451587028,237,1.4519505356093598,1
2018-03-16,22,01 13 26 33 52,11,1,3,1,-1.1631549697591446,13,-0.8337353243911387,26,-0.6560699521107387,33,-1.065031965956298,52,-0.6352156907418756,125,-1.098517836214034,3
2018-03-13,21,06 30 58 60 61,17,1,5,6,-0.5891304392286576,30,0.6164777424779952,58,1.8296595115901182,60,1.0827088450593074,61,0.24431372720841366,215,0.9509656768583361,1
2018-03-09,20,07 17 18 46 66,22,0,4,7,-0.4743255331225602,17,-0.4925087204219308,18,-1.2775023180359528,46,-0.03093453843026567,66,0.732941181625241,154,-0.4381287042240481,2
2018-03-06,19,01 04 26 35 39,22,0,5,1,-1.1631549697591446,4,-1.6014951833218567,26,-0.6560699521107387,35,-0.905940054029216,39,-1.9056470722256265,105,-1.553958616896783,3
2018-03-02,18,24 28 42 60 64,8,0,4,24,1.4773578706810953,28,0.44586444049339125,42,0.5867947797396899,60,1.0827088450593074,64,0.5374901998585101,218,1.0192817939607484,0
2018-02-27,17,10 17 21 38 43,23,1,3,10,-0.1299108148042681,17,-0.4925087204219308,21,-1.0444651808139975,38,-0.6673021861385932,43,-1.5147451086921646,129,-1.0074296800774842,3
2018-02-23,16,07 11 13 19 58,9,1,4,7,-0.4743255331225602,11,-1.0043486263757428,13,-1.6658975467392119,19,-2.178675349445871,58,-0.04886274544168273,108,-1.4856424997943705,4
2018-02-20,15,17 19 23 24 43,14,0,3,17,0.6737235279384135,19,-0.3218954184373268,23,-0.889107089332694,24,-1.7809455696281664,43,-1.5147451086921646,126,-1.0757457971798965,4
2018-02-16,14,14 38 48 53 58,16,0,3,14,0.3293088096201214,38,1.2989309504164113,48,1.0528690541836006,53,0.525887153314521,58,-0.04886274544168273,211,0.8598775207217862,1
2018-02-13,13,05 12 15 46 49,1,1,4,5,-0.703935345334755,12,-0.9190419753834408,15,-1.5105394552579083,46,-0.03093453843026567,49,-0.928392163391972,127,-1.052973758145759,3
2018-02-09,12,28 34 41 46 47,14,0,3,28,1.9365774951054846,34,0.9577043464472033,41,0.509115733999038,46,-0.03093453843026567,47,-1.1238431451587028,196,0.5182969352097246,2
2018-02-06,11,14 17 25 48 58,25,1,3,14,0.3293088096201214,17,-0.4925087204219308,25,-0.7337489978513905,48,0.12815737349681622,58,-0.04886274544168273,162,-0.2559523919509485,2
2018-02-02,10,01 04 14 17 40,4,0,3,1,-1.1631549697591446,4,-1.6014951833218567,14,-1.58821850099856,17,-2.337767261372953,40,-1.807921581342261,76,-2.2143477488867687,2
2018-01-30,9,29 41 42 49 57,24,0,3,29,2.051382401211582,41,1.5548509033933173,42,0.5867947797396899,49,0.20770332946035716,57,-0.1465882363250482,218,1.0192817939607484,4
2018-01-26,8,10 16 27 38 43,1,1,4,10,-0.1299108148042681,16,-0.5778153714142328,27,-0.5783909063700868,38,-0.6673021861385932,43,-1.5147451086921646,134,-0.893569484906797,2
2018-01-23,7,02 06 30 31 55,7,1,4,2,-1.0483500636530472,6,-1.4308818813372528,30,-0.34535376914813154,31,-1.2241238778833798,55,-0.3420392180917791,124,-1.1212898752481715,2
2018-01-19,6,03 17 23 49 66,23,1,3,3,-0.9335451575469498,17,-0.4925087204219308,23,-0.889107089332694,49,0.20770332946035716,66,0.732941181625241,158,-0.3470405480874983,4
2018-01-16,5,03 11 23 29 59,18,0,3,3,-0.9335451575469498,11,-1.0043486263757428,23,-0.889107089332694,29,-1.3832157898104616,59,0.04886274544168273,125,-1.098517836214034,5
2018-01-12,4,17 18 33 46 60,24,0,4,17,0.6737235279384135,18,-0.4072020694296288,33,-0.1123166319261762,46,-0.03093453843026567,60,0.1465882363250482,174,0.017312076458700826,2
2018-01-09,3,16 29 31 65 67,23,1,3,16,0.5589186218323161,29,0.5311710914856933,31,-0.2676747234074798,65,1.4804386248770123,67,0.8306666725086065,208,0.791561403619374,4
2018-01-05,2,28 30 39 59 70,10,0,3,28,1.9365774951054846,30,0.6164777424779952,39,0.35375764251773445,59,1.0031628890957665,70,1.1238431451587028,226,1.2014581062338479,2
2018-01-02,1,01 42 47 64 70,22,0,4,1,-1.1631549697591446,42,1.6401575543856193,47,0.9751900084429487,64,1.4008926689134713,70,1.1238431451587028,224,1.155914028165573,2
2017-12-29,18,04 10 18 28 62,7,1,2,4,-0.8187402514408524,10,-1.0896552773680448,18,-1.2775023180359528,28,-1.4627617457740025,62,0.3420392180917791,122,-1.1668339533164462,0
2017-12-26,17,10 12 20 38 41,25,1,4,10,-0.1299108148042681,12,-0.9190419753834408,20,-1.1221442265546493,38,-0.6673021861385932,41,-1.7101960904588955,121,-1.1896059923505837,1
2017-12-22,16,01 20 30 33 42,16,0,4,1,-1.1631549697591446,20,-0.23658876744502477,30,-0.34535376914813154,33,-1.065031965956298,42,-1.6124705995755302,126,-1.0757457971798965,2
2017-12-19,15,28 37 39 42 58,2,0,3,28,1.9365774951054846,37,1.2136242994241093,39,0.35375764251773445,42,-0.34911836228442944,58,-0.04886274544168273,204,0.7004732474828241,2
2017-12-15,14,04 12 36 44 57,19,1,4,4,-0.8187402514408524,12,-0.9190419753834408,36,0.12072050529577913,44,-0.19002645035734755,57,-0.1465882363250482,153,-0.46090074325818553,1
2017-12-12,13,08 23 24 25 27,9,1,2,8,-0.35952062701646287,23,0.019331185531881245,24,-0.8114280435920422,25,-1.7013996136646254,27,-3.078352962826012,107,-1.508414538828508,3
2017-12-08,12,06 37 46 60 70,24,0,2,6,-0.5891304392286576,37,1.2136242994241093,46,0.8975109627022969,60,1.0827088450593074,70,1.1238431451587028,219,1.0420538329948859,1
2017-12-05,11,14 15 37 42 67,22,0,4,14,0.3293088096201214,15,-0.6631220224065347,37,0.1983995510364309,42,-0.34911836228442944,67,0.8306666725086065,175,0.040084115492838274,3
2017-12-01,10,16 22 40 41 59,8,0,4,16,0.5589186218323161,22,-0.06597546546042075,40,0.43143668825838627,41,-0.42866431824797036,59,0.04886274544168273,178,0.10840023259525061,2
2017-11-28,9,10 17 47 51 61,5,1,2,10,-0.1299108148042681,17,-0.4925087204219308,47,0.9751900084429487,51,0.366795241387439,61,0.24431372720841366,186,0.29057654486835016,4
2017-11-24,8,16 36 54 61 64,22,0,3,16,0.5589186218323161,36,1.1283176484318074,54,1.5189433286275111,61,1.1622548010228484,64,0.5374901998585101,231,1.315318301404535,1
2017-11-21,7,03 07 22 27 50,3,1,3,3,-0.9335451575469498,7,-1.3455752303449509,22,-0.9667861350733458,27,-1.5423077017375435,50,-0.8306666725086065,109,-1.4628704607602332,3
2017-11-17,6,03 26 55 58 70,15,1,4,3,-0.9335451575469498,26,0.27525113850878724,55,1.596622374368163,58,0.9236169331322256,70,1.1238431451587028,212,0.8826495597559237,2
2017-11-14,5,01 14 21 22 28,19,1,3,1,-1.1631549697591446,14,-0.7484286733988368,21,-1.0444651808139975,22,-1.9400374815552481,28,-2.9806274719426464,86,-1.9866273585453944,2
2017-11-10,4,06 23 38 42 58,24,0,2,6,-0.5891304392286576,23,0.019331185531881245,38,0.2760785967770827,42,-0.34911836228442944,58,-0.04886274544168273,167,-0.14209219678026128,1
2017-11-07,3,01 54 60 68 69,11,1,4,1,-1.1631549697591446,54,2.6638373662932433,60,1.9850176030714217,68,1.719076492767635,69,1.0261176542753374,252,1.7935311211214215,2
2017-11-03,2,10 22 42 61 69,3,1,2,10,-0.1299108148042681,22,-0.06597546546042075,42,0.5867947797396899,61,1.1622548010228484,69,1.0261176542753374,204,0.7004732474828241,2
2017-10-31,1,06 28 31 52 53,12,0,4,6,-0.5891304392286576,28,0.44586444049339125,31,-0.2676747234074798,52,0.44634119735098,53,-0.5374901998585101,170,-0.07377607967784895,2
